,NAME,B08133_001E,B08011_001E,B08011_007E,B08133_007E,B08011_008E,B08133_008E,B08011_009E,B08133_009E,B08011_010E,B08133_010E,B08011_011E,B08133_011E,B08011_012E,B08133_012E,B08011_013E,B08133_013E,B08006_002E,B08006_008E,B08006_016E,mhi,B08006_001E,B08201_001E,B08201_002E,B08201_003E,B08201_004E,B08201_005E,B08201_006E,B25003_001E,B25003_002E,B25003_003E,total_population_race,num_white_alone,num_baa_alone,B02001_004E,B02001_005E,B02001_008E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,state,county,tract,avg_time_agg,avg_time_to_work_7_8am,avg_time_to_work_8_9am,avg_time_to_work_9_10am,pct_workers_ctv,pct_workers_pt,pct_households_no_car,pct_households_min_car,pct_renter_occupied_units,pct_owner_occupied_units,pct_white,pct_nonwhite,year
69,"Census Tract 121.04, Providence County, Rhode Island",,1706,137,,302,,214,,209,,77,,56,,0,,1642,64,0,41250,1717,1800,304,740,478,217,61,1800,826,974,3973,3235,423,0,260,55,3290,478,0,260,0,44,7,12104,,,,,95.63191613278975,3.7274315666860804,16.88888888888889,492.1052631578948,54.11111111111111,45.88888888888889,81.42461615907375,18.57538384092625,2010
70,"Census Tract 122, Providence County, Rhode Island",,3298,541,,445,,374,,389,,212,,59,,0,,3228,10,0,77656,3424,2711,210,649,1082,528,242,2711,2056,655,6852,6404,0,16,231,134,6538,0,150,231,0,44,7,12200,,,,,94.27570093457945,0.29205607476635514,7.7462191073404645,1190.952380952381,24.160826263371447,75.83917373662855,93.46176298890835,6.538237011091653,2010
71,"Census Tract 123, Providence County, Rhode Island",,2901,619,,433,,394,,253,,116,,59,,14,,2834,33,0,52845,2949,2620,120,851,923,525,201,2620,2067,553,6598,5768,80,0,163,267,6035,242,105,163,0,44,7,12300,,,,,96.10037300779925,1.119023397761953,4.580152671755725,2083.333333333333,21.106870229007633,78.89312977099236,87.42043043346469,12.579569566535314,2010
72,"Census Tract 124.01, Providence County, Rhode Island",,3137,507,,389,,449,,212,,51,,32,,15,,3087,0,0,66445,3246,2591,170,781,1176,345,119,2591,2068,523,6759,6117,80,41,475,23,6126,80,55,498,0,44,7,12401,,,,,95.10166358595194,0.0,6.561173292165187,1424.1176470588234,20.185256657661135,79.81474334233887,90.50155348424323,9.498446515756768,2010
73,"Census Tract 124.02, Providence County, Rhode Island",,1277,142,,251,,283,,57,,0,,14,,31,,1138,32,36,53795,1325,1067,47,407,377,197,39,1067,824,243,2917,2476,21,0,18,14,2490,21,0,18,0,44,7,12402,,,,,85.88679245283018,2.4150943396226414,4.404873477038426,2170.2127659574467,22.774133083411435,77.22586691658857,84.88172780253686,15.118272197463147,2010
74,"Census Tract 125, Providence County, Rhode Island",,2077,248,,260,,313,,147,,99,,0,,61,,1958,13,31,37500,2107,2338,286,1022,763,156,111,2338,1263,1075,5626,5129,0,0,94,147,5276,90,7,94,0,44,7,12500,,,,,92.92833412434742,0.6169909824394874,12.23267750213858,717.4825174825176,45.979469632164246,54.02053036783576,91.166014930679,8.83398506932101,2010
75,"Census Tract 126.01, Providence County, Rhode Island",39850.0,1901,193,5960.0,178,5785.0,188,4660.0,107,1945.0,95,1140.0,44,630.0,113,1060.0,1492,0,0,82500,2056,684,21,177,315,161,10,684,638,46,4936,4515,155,18,94,98,4600,192,32,121,0,44,7,12601,20.96265123619148,31.657681940700808,22.389830508474578,12.733812949640289,72.568093385214,0.0,3.070175438596491,3157.1428571428573,6.725146198830409,93.27485380116958,91.4708265802269,8.529173419773095,2010
76,"Census Tract 126.02, Providence County, Rhode Island",,2805,536,,482,,349,,119,,97,,41,,26,,2777,28,0,59556,2942,2846,99,1177,1075,341,154,2846,2156,690,6396,6235,0,0,121,24,6259,0,0,145,0,44,7,12602,,,,,94.39157036029911,0.9517335146159076,3.478566408995081,2774.747474747475,24.244553759662686,75.75544624033732,97.48280175109444,2.517198248905566,2010
77,"Census Tract 127.01, Providence County, Rhode Island",,2246,472,,495,,229,,155,,90,,6,,11,,2203,33,0,85610,2312,1894,248,358,635,488,165,1894,1488,406,5371,5279,7,0,29,17,5296,14,0,29,0,44,7,12701,,,,,95.28546712802768,1.4273356401384083,13.093980992608238,663.7096774193548,21.43611404435058,78.56388595564941,98.28709737479055,1.7129026252094584,2010
78,"Census Tract 127.02, Providence County, Rhode Island",62115.0,2367,360,9650.0,372,9160.0,380,8475.0,166,4800.0,82,1760.0,82,2220.0,39,725.0,2336,0,0,73685,2440,1897,29,660,794,277,137,1897,1682,215,4774,4521,167,0,28,58,4579,225,0,28,0,44,7,12702,26.24207858048162,25.69672131147541,24.313186813186814,24.26829268292683,95.73770491803279,0.0,1.5287295730100159,6441.379310344827,11.333684765419083,88.66631523458092,94.70046082949308,5.299539170506913,2010
79,"Census Tract 128.01, Providence County, Rhode Island",,1864,329,,127,,246,,153,,97,,0,,12,,1834,0,21,67574,1912,1691,80,623,647,184,157,1691,1131,560,4212,4029,0,0,136,20,4049,0,0,156,0,44,7,12801,,,,,95.92050209205021,0.0,4.730928444707274,2013.75,33.11649911295091,66.88350088704908,95.65527065527066,4.344729344729345,2010
80,"Census Tract 128.02, Providence County, Rhode Island",,1192,191,,219,,107,,37,,48,,9,,51,,1101,19,32,66767,1268,922,30,269,420,123,80,922,738,184,2446,2418,0,0,0,28,2446,0,0,0,0,44,7,12802,,,,,86.82965299684543,1.498422712933754,3.2537960954446854,2973.3333333333335,19.95661605206074,80.04338394793926,98.85527391659853,1.1447260834014716,2010
81,"Census Tract 128.03, Providence County, Rhode Island",,2591,409,,377,,325,,118,,86,,55,,18,,2533,20,17,97000,2668,1752,8,381,719,477,167,1752,1651,101,5110,4881,34,17,40,100,4981,63,69,69,0,44,7,12803,,,,,94.9400299850075,0.7496251874062968,0.45662100456621,21800.0,5.764840182648402,94.2351598173516,95.51859099804305,4.481409001956947,2010
82,"Census Tract 129, Providence County, Rhode Island",,2426,419,,376,,207,,61,,27,,0,,41,,2402,0,0,56828,2525,1905,185,479,692,318,231,1905,1091,814,5006,4729,14,52,81,61,4775,24,88,96,0,44,7,12900,,,,,95.12871287128712,0.0,9.711286089238845,929.7297297297297,42.72965879265092,57.270341207349084,94.46664003196165,5.533359968038354,2010
83,"Census Tract 130.01, Providence County, Rhode Island",52400.0,1755,234,9170.0,323,7580.0,129,4230.0,131,3420.0,35,590.0,79,1610.0,0,-666666666.0,1728,0,15,87072,1778,1139,12,183,394,381,169,1139,1050,89,3551,3457,16,0,35,43,3476,47,0,35,0,44,7,13001,29.85754985754986,30.07181328545781,29.423076923076923,19.29824561403509,97.18785151856018,0.0,1.0535557506584723,9391.666666666668,7.813871817383671,92.18612818261633,97.35285834976062,2.647141650239369,2010
84,"Census Tract 130.02, Providence County, Rhode Island",113310.0,3981,689,22175.0,317,9230.0,333,7270.0,262,7020.0,90,1465.0,41,1020.0,0,-666666666.0,3910,0,53,65948,4035,2633,101,601,1054,606,271,2633,2164,469,7414,7205,43,0,32,70,7275,52,35,32,0,44,7,13002,28.462697814619442,31.217693836978132,24.016806722689076,18.96946564885496,96.90210656753408,0.0,3.8359285985567793,2506.930693069307,17.81238131409039,82.18761868590961,97.18100890207715,2.8189910979228485,2010
85,"Census Tract 131.01, Providence County, Rhode Island",83305.0,2651,487,17845.0,312,9760.0,156,4130.0,28,905.0,121,3625.0,82,2025.0,52,1085.0,2573,10,36,80945,2724,1737,31,347,728,371,260,1737,1537,200,4685,4524,61,0,0,74,4598,94,21,0,0,44,7,13101,31.423990946812523,34.54943679599499,27.36413043478261,27.832512315270936,94.45668135095447,0.36710719530102787,1.7846862406447899,5503.225806451613,11.514104778353483,88.48589522164652,96.56350053361793,3.4364994663820703,2010
86,"Census Tract 131.02, Providence County, Rhode Island",,2456,496,,406,,261,,202,,114,,27,,0,,2364,32,0,76972,2550,1902,48,431,877,305,241,1902,1767,135,5120,4953,0,88,0,79,5032,0,102,65,0,44,7,13102,,,,,92.70588235294117,1.2549019607843137,2.5236593059936907,3862.5,7.097791798107256,92.90220820189275,96.73828125,3.26171875,2010
87,"Census Tract 132.01, Providence County, Rhode Island",,2189,409,,175,,185,,213,,75,,10,,44,,2151,38,0,64792,2197,1710,97,365,784,296,168,1710,1340,370,4592,4434,0,23,0,135,4569,49,33,16,0,44,7,13201,,,,,97.90623577605825,1.729631315430132,5.6725146198830405,1662.8865979381444,21.637426900584796,78.3625730994152,96.55923344947736,3.4407665505226483,2010
88,"Census Tract 132.02, Providence County, Rhode Island",90510.0,2846,447,14555.0,352,9130.0,361,10350.0,122,3135.0,93,2435.0,27,725.0,0,-666666666.0,2753,41,31,78476,2895,1974,67,370,877,388,272,1974,1659,315,5745,5531,20,0,13,149,5668,54,34,86,0,44,7,13202,31.80252986647927,29.643304130162704,27.919254658385093,26.333333333333332,95.09499136442142,1.4162348877374784,3.3941236068895644,2846.268656716418,15.957446808510639,84.04255319148936,96.27502175805049,3.724978241949521,2010
89,"Census Tract 133, Providence County, Rhode Island",75435.0,2073,359,12575.0,194,8380.0,292,8525.0,163,5960.0,101,3110.0,76,1870.0,25,830.0,2030,35,8,72163,2107,1635,16,348,659,409,203,1635,1467,168,4556,4263,123,0,0,107,4335,230,35,0,0,44,7,13300,36.38929088277858,37.89330922242315,31.835164835164836,28.135593220338983,96.3455149501661,1.6611295681063125,0.9785932721712538,10118.75,10.275229357798166,89.72477064220183,93.56892010535557,6.431079894644425,2010
90,"Census Tract 134, Providence County, Rhode Island",,1950,296,,324,,361,,168,,216,,70,,45,,1756,98,9,59102,2066,1856,147,794,711,160,44,1856,1217,639,4119,3777,35,24,70,147,3924,49,42,176,0,44,7,13400,,,,,84.99515972894483,4.743465634075508,7.920258620689655,1162.5850340136053,34.428879310344826,65.57112068965517,91.69701383831027,8.30298616168973,2010
91,"Census Tract 135, Providence County, Rhode Island",,2371,238,,305,,277,,167,,216,,97,,92,,2053,162,0,52099,2450,1741,63,689,729,222,38,1741,1011,730,5182,3161,613,34,608,157,3257,661,113,622,14,44,7,13500,,,,,83.79591836734694,6.612244897959184,3.6186099942561745,2663.4920634920636,41.92992533026996,58.07007466973004,60.999614048629866,39.00038595137013,2010
92,"Census Tract 136, Providence County, Rhode Island",,1446,213,,144,,151,,117,,89,,11,,0,,1405,6,10,65900,1492,1186,83,437,368,245,53,1186,815,371,3243,2628,204,0,83,59,2687,221,0,83,0,44,7,13600,,,,,94.16890080428955,0.40214477211796246,6.99831365935919,1328.9156626506024,31.281618887015178,68.71838111298483,81.03607770582794,18.963922294172065,2010
93,"Census Tract 137.01, Providence County, Rhode Island",,2069,267,,247,,164,,241,,125,,61,,91,,1965,78,26,51219,2087,1565,117,560,669,178,41,1565,895,670,4296,2982,344,77,414,145,3116,412,88,414,0,44,7,13701,,,,,94.15428845232391,3.7374221370388114,7.476038338658148,1237.6068376068376,42.81150159744409,57.18849840255591,69.41340782122904,30.58659217877095,2010
94,"Census Tract 137.02, Providence County, Rhode Island",,1219,175,,318,,188,,79,,65,,35,,34,,1183,26,10,66250,1243,1083,60,506,367,106,44,1083,743,340,2391,2044,73,53,200,21,2044,94,53,200,0,44,7,13702,,,,,95.17296862429606,2.091713596138375,5.540166204986149,1705.0,31.39427516158818,68.60572483841182,85.48724383103304,14.512756168966959,2010
95,"Census Tract 138, Providence County, Rhode Island",,2549,408,,481,,495,,228,,145,,44,,9,,2533,16,0,64306,2603,2044,127,867,715,249,86,2044,1440,604,4887,4467,61,22,50,49,4516,110,22,50,0,44,7,13800,,,,,97.31079523626585,0.6146753745678064,6.2133072407045,1509.4488188976377,29.549902152641877,70.45009784735812,91.40577041129528,8.594229588704728,2010
96,"Census Tract 139, Providence County, Rhode Island",,1329,158,,198,,215,,102,,57,,67,,53,,1311,0,0,51420,1367,1465,149,628,430,219,39,1465,891,574,3030,2555,96,14,150,18,2573,96,14,168,0,44,7,13900,,,,,95.90343818580834,0.0,10.170648464163822,883.2214765100671,39.18088737201365,60.81911262798635,84.32343234323433,15.676567656765677,2010
97,"Census Tract 140, Providence County, Rhode Island",,2439,350,,480,,287,,162,,136,,80,,0,,2365,74,0,55089,2475,2194,164,770,882,240,138,2194,1750,444,5640,4259,284,0,837,28,4287,284,0,865,0,44,7,14000,,,,,95.55555555555556,2.98989898989899,7.474931631722881,1237.8048780487807,20.23701002734731,79.76298997265269,75.51418439716312,24.48581560283688,2010
98,"Census Tract 141, Providence County, Rhode Island",,1952,182,,361,,236,,120,,41,,13,,5,,1840,66,0,47310,1988,1752,196,592,789,162,13,1752,924,828,4399,3015,155,0,402,182,3178,293,0,402,0,44,7,14100,,,,,92.5553319919517,3.319919517102616,11.187214611872145,793.8775510204082,47.26027397260274,52.73972602739726,68.53830416003636,31.461695839963628,2010
99,"Census Tract 142, Providence County, Rhode Island",,947,80,,148,,170,,55,,59,,58,,0,,904,0,43,58864,957,810,61,300,353,86,10,810,667,143,6711,4322,1029,128,262,404,4542,1297,364,262,9,44,7,14200,,,,,94.46185997910136,0.0,7.530864197530865,1227.8688524590164,17.65432098765432,82.34567901234567,64.40172850543883,35.59827149456117,2010
100,"Census Tract 143, Providence County, Rhode Island",,1911,158,,404,,413,,164,,113,,10,,32,,1847,52,0,63362,1974,2110,107,889,839,252,23,2110,1526,584,4629,4303,72,18,157,79,4364,110,56,198,0,44,7,14300,,,,,93.5663627152989,2.634245187436677,5.0710900473933656,1871.96261682243,27.677725118483416,72.32227488151659,92.95744221214085,7.042557787859149,2010
101,"Census Tract 144, Providence County, Rhode Island",,2019,273,,227,,454,,144,,208,,115,,10,,1927,59,33,64563,2019,1692,34,752,698,128,80,1692,1232,460,3958,3695,0,0,156,23,3718,23,0,156,0,44,7,14400,,,,,95.4432887568103,2.922238732045567,2.0094562647754137,4876.470588235295,27.18676122931442,72.81323877068559,93.35522991409803,6.64477008590197,2010
102,"Census Tract 145.01, Providence County, Rhode Island",,2598,409,,554,,510,,119,,165,,73,,30,,2588,10,0,102284,2688,1683,11,310,801,361,200,1683,1608,75,5160,5077,0,17,42,13,5090,13,17,42,0,44,7,14501,,,,,96.27976190476191,0.3720238095238095,0.6535947712418301,15200.0,4.45632798573975,95.54367201426025,98.39147286821705,1.608527131782946,2010
103,"Census Tract 145.02, Providence County, Rhode Island",38355.0,1785,207,5720.0,383,9465.0,224,3910.0,92,2230.0,46,920.0,84,505.0,0,-666666666.0,1739,24,9,43561,1834,1922,111,935,644,199,33,1922,1085,837,3947,3713,78,0,64,14,3727,78,0,64,10,44,7,14502,21.48739495798319,25.73728813559322,19.430379746835442,10.961538461538462,94.82006543075245,1.3086150490730644,5.775234131113423,1631.5315315315318,43.54838709677419,56.451612903225815,94.07144666835572,5.928553331644286,2010
104,"Census Tract 146, Providence County, Rhode Island",69970.0,3260,590,13455.0,504,11295.0,354,5700.0,329,4920.0,189,2510.0,225,4925.0,39,410.0,3223,15,22,78750,3432,2351,48,398,1157,514,234,2351,2097,254,6949,6503,8,174,264,0,6503,8,174,264,0,44,7,14600,21.46319018404908,22.62340036563071,15.549048316251831,17.958937198067634,93.91025641025641,0.4370629370629371,2.041684389621438,4797.916666666666,10.80391322841344,89.19608677158656,93.58181033242194,6.418189667578068,2010
105,"Census Tract 147, Providence County, Rhode Island",,2773,239,,293,,415,,227,,87,,52,,9,,2588,51,9,38094,2858,2753,267,1312,894,206,74,2753,1239,1514,6413,4814,269,30,219,111,4925,290,37,219,0,44,7,14700,,,,,90.55283414975507,1.7844646606018195,9.698510715583,931.0861423220974,54.99455139847439,45.00544860152561,75.0662716357399,24.933728364260098,2010
106,"Census Tract 148, Providence County, Rhode Island",,2298,254,,204,,387,,209,,151,,108,,16,,2245,15,0,61537,2339,2179,48,925,936,200,70,2179,1485,694,5626,5046,105,0,192,102,5148,165,58,192,0,44,7,14800,,,,,95.98118854211202,0.6412997007268063,2.202845341899954,4439.583333333334,31.84947223497017,68.15052776502984,89.69072164948454,10.309278350515463,2010
107,"Census Tract 150, Providence County, Rhode Island",,2390,192,,212,,317,,81,,153,,128,,39,,2174,135,0,42955,2392,1748,144,784,537,212,71,1748,972,776,4782,2914,1025,10,133,176,3036,1193,10,133,0,44,7,15000,,,,,90.88628762541806,5.6438127090301,8.237986270022883,1113.888888888889,44.39359267734554,55.60640732265446,60.93684650773735,39.06315349226265,2010
108,"Census Tract 151, Providence County, Rhode Island",,1807,168,,276,,150,,32,,65,,10,,67,,1533,82,61,24286,1854,1816,531,811,311,108,55,1816,502,1314,4686,1378,1615,26,121,267,1531,1842,66,141,21,44,7,15100,,,,,82.68608414239482,4.4228694714131604,29.240088105726876,241.99623352165727,72.3568281938326,27.6431718061674,29.40674349125053,70.59325650874946,2010
109,"Census Tract 152, Providence County, Rhode Island",,504,44,,37,,0,,43,,29,,11,,0,,457,23,0,13261,504,1381,647,500,143,12,79,1381,124,1257,2172,1091,414,0,148,170,1247,516,5,173,0,44,7,15200,,,,,90.67460317460318,4.563492063492063,46.85010861694424,113.44667697063369,91.02099927588704,8.979000724112963,50.23020257826888,49.76979742173112,2010
110,"Census Tract 153, Providence County, Rhode Island",,1009,128,,15,,42,,64,,52,,9,,5,,847,54,21,37105,1014,870,137,322,309,67,35,870,274,596,2532,1158,865,21,0,123,1255,980,31,0,0,44,7,15300,,,,,83.53057199211045,5.325443786982249,15.747126436781608,535.0364963503649,68.50574712643677,31.494252873563216,45.7345971563981,54.2654028436019,2010
111,"Census Tract 154, Providence County, Rhode Island",,997,78,,108,,35,,0,,37,,7,,43,,872,35,62,31510,1001,887,272,302,222,69,22,887,228,659,2543,1203,653,0,0,90,1268,715,0,0,0,44,7,15400,,,,,87.11288711288712,3.4965034965034967,30.665163472378804,226.1029411764706,74.29537767756483,25.70462232243517,47.3063311049941,52.6936688950059,2010
112,"Census Tract 155, Providence County, Rhode Island",,1978,244,,367,,124,,54,,43,,72,,0,,1704,100,89,41908,1981,1593,211,672,558,116,36,1593,682,911,4289,2808,763,0,21,253,3006,865,156,61,22,44,7,15500,,,,,86.01716304896517,5.047955577990914,13.245448838669176,654.9763033175356,57.18769617074702,42.81230382925298,65.46980648169736,34.53019351830263,2010
113,"Census Tract 156, Providence County, Rhode Island",,1381,302,,80,,181,,48,,110,,0,,15,,1293,10,0,51161,1396,1005,94,330,359,206,16,1005,518,487,2564,2178,57,0,137,79,2251,130,6,137,0,44,7,15600,,,,,92.621776504298,0.7163323782234957,9.35323383084577,969.1489361702129,48.45771144278607,51.542288557213936,84.94539781591264,15.054602184087361,2010
114,"Census Tract 157, Providence County, Rhode Island",,1849,326,,277,,121,,140,,67,,0,,12,,1830,10,9,66346,1861,1478,54,519,649,218,38,1478,1084,394,3878,3374,251,0,41,15,3389,261,5,41,0,44,7,15700,,,,,98.33422890918861,0.537345513164965,3.6535859269282813,2637.037037037037,26.65764546684709,73.34235453315291,87.00361010830325,12.996389891696749,2010
115,"Census Tract 158, Providence County, Rhode Island",,2145,175,,246,,328,,170,,107,,6,,60,,1977,113,43,58218,2145,1527,96,595,488,313,35,1527,1018,509,4208,3812,244,0,25,0,3812,244,0,25,0,44,7,15800,,,,,92.16783216783216,5.268065268065268,6.286836935166994,1490.625,33.33333333333333,66.66666666666666,90.5893536121673,9.4106463878327,2010
116,"Census Tract 159, Providence County, Rhode Island",,1459,140,,129,,281,,116,,25,,0,,0,,1336,58,0,47071,1459,1202,159,438,490,96,19,1202,606,596,2680,2495,136,0,0,49,2506,185,38,0,0,44,7,15900,,,,,91.56956819739548,3.9753255654557917,13.227953410981696,655.9748427672955,49.58402662229617,50.41597337770383,93.09701492537313,6.902985074626866,2010
117,"Census Tract 160, Providence County, Rhode Island",,1338,185,,260,,28,,101,,141,,0,,0,,1186,115,17,24181,1356,1528,270,894,285,63,16,1528,365,1163,3029,1769,862,0,0,81,1819,943,25,0,0,44,7,16000,,,,,87.46312684365782,8.480825958702065,17.670157068062828,465.9259259259259,76.11256544502618,23.887434554973822,58.40211290855068,41.59788709144932,2010
118,"Census Tract 161, Providence County, Rhode Island",40945.0,1997,251,5385.0,82,1040.0,135,2180.0,70,1210.0,102,2590.0,47,880.0,0,-666666666.0,1730,116,123,32169,2001,1717,338,821,381,91,86,1717,468,1249,4599,1936,1685,36,41,91,2006,1776,57,41,0,44,7,16100,20.503254882323485,19.294294294294293,16.536585365853657,23.288590604026847,86.4567716141929,5.797101449275362,19.685497961560863,407.98816568047334,72.74315666860804,27.256843331391963,42.0961078495325,57.9038921504675,2010
119,"Census Tract 163, Providence County, Rhode Island",,1519,180,,245,,244,,139,,75,,58,,87,,1470,16,0,65792,1544,1129,124,346,495,136,28,1129,863,266,2737,2349,243,0,22,54,2379,297,15,22,0,44,7,16300,,,,,95.20725388601036,1.0362694300518136,10.983170947741364,810.483870967742,23.560673162090346,76.43932683790965,85.82389477530143,14.176105224698576,2010
120,"Census Tract 164, Providence County, Rhode Island",,1822,401,,121,,251,,95,,38,,70,,0,,1658,112,24,30988,1874,1610,344,661,481,52,72,1610,380,1230,3900,1573,1467,0,71,250,1743,1560,0,79,0,44,7,16400,,,,,88.47385272145144,5.9765208110992525,21.366459627329192,368.0232558139535,76.3975155279503,23.60248447204969,40.33333333333333,59.66666666666667,2010
121,"Census Tract 165, Providence County, Rhode Island",,1939,308,,265,,301,,105,,281,,118,,0,,1623,193,13,50366,2049,1800,239,780,575,173,33,1800,960,840,3845,3262,318,0,89,33,3284,334,6,100,11,44,7,16500,,,,,79.20937042459737,9.41922889214251,13.277777777777777,653.1380753138075,46.666666666666664,53.333333333333336,84.83745123537061,15.162548764629388,2010
122,"Census Tract 166, Providence County, Rhode Island",,678,107,,115,,90,,12,,24,,16,,16,,610,7,54,31781,678,672,156,225,224,47,20,672,194,478,1803,1091,244,0,0,37,1122,268,13,0,0,44,7,16600,,,,,89.97050147492625,1.0324483775811208,23.214285714285715,330.7692307692308,71.13095238095238,28.869047619047617,60.51026067665003,39.48973932334997,2010
123,"Census Tract 167, Providence County, Rhode Island",,1316,152,,113,,211,,37,,59,,48,,19,,1154,49,0,31966,1344,1312,200,704,321,45,42,1312,282,1030,2735,1738,401,0,0,129,1846,498,31,0,0,44,7,16700,,,,,85.86309523809523,3.6458333333333335,15.24390243902439,556.0,78.5060975609756,21.49390243902439,63.54661791590493,36.45338208409507,2010
124,"Census Tract 168, Providence County, Rhode Island",,1743,155,,202,,204,,84,,112,,62,,25,,1653,54,15,59663,1752,1218,65,384,557,121,91,1218,856,362,3145,2316,405,0,289,54,2328,459,0,289,0,44,7,16800,,,,,94.34931506849315,3.0821917808219177,5.336617405582922,1773.846153846154,29.720853858784896,70.27914614121511,73.64069952305246,26.359300476947535,2010
125,"Census Tract 169, Providence County, Rhode Island",,1031,221,,120,,195,,43,,38,,11,,25,,934,63,0,66726,1041,857,0,382,285,135,55,857,672,185,2034,1903,37,0,12,0,1903,37,0,12,0,44,7,16900,,,,,89.72142170989433,6.051873198847262,0.0,inf,21.58693115519253,78.41306884480747,93.55948869223205,6.440511307767944,2010
126,"Census Tract 170, Providence County, Rhode Island",,2165,247,,245,,306,,74,,149,,26,,48,,2069,7,21,48320,2222,1850,93,794,588,276,99,1850,1409,441,4616,3785,429,0,102,92,3829,521,0,102,0,44,7,17000,,,,,93.11431143114312,0.31503150315031503,5.027027027027027,1889.2473118279568,23.83783783783784,76.16216216216216,81.99740034662045,18.00259965337955,2010
127,"Census Tract 171, Providence County, Rhode Island",,2027,357,,267,,220,,82,,46,,89,,100,,1898,30,0,40250,2057,1838,294,666,664,145,69,1838,1028,810,4885,3344,597,0,125,136,3442,708,0,125,0,44,7,17100,,,,,92.2702965483714,1.4584346135148274,15.995647442872688,525.1700680272108,44.069640914036995,55.930359085963,68.45445240532241,31.545547594677586,2010
128,"Census Tract 173, Providence County, Rhode Island",,1419,261,,184,,95,,92,,38,,25,,0,,1387,5,0,47241,1465,1217,93,375,558,109,82,1217,509,708,2983,2364,170,0,320,108,2472,237,0,361,0,44,7,17300,,,,,94.67576791808874,0.3412969283276451,7.641741988496302,1208.6021505376343,58.175842235004104,41.82415776499589,79.24907810928595,20.750921890714046,2010
129,"Census Tract 174, Providence County, Rhode Island",,1403,155,,196,,167,,9,,12,,8,,9,,1279,55,27,30901,1433,1519,330,519,466,123,81,1519,594,925,4203,2855,383,12,350,139,2940,522,48,386,0,44,7,17400,,,,,89.25331472435451,3.8381018841591072,21.724818959842,360.3030303030303,60.8953258722844,39.104674127715604,67.92767071139663,32.07232928860338,2010
130,"Census Tract 175, Providence County, Rhode Island",,1631,249,,103,,203,,17,,90,,10,,10,,1597,0,34,57429,1719,1394,27,468,664,171,64,1394,813,581,3757,3479,95,0,25,24,3503,105,14,25,0,44,7,17500,,,,,92.90285049447353,0.0,1.9368723098995695,5062.962962962963,41.67862266857963,58.32137733142038,92.60047910566942,7.399520894330583,2010
131,"Census Tract 176, Providence County, Rhode Island",35065.0,1174,155,3720.0,81,2795.0,115,3120.0,61,545.0,56,855.0,0,-666666666.0,0,-666666666.0,1060,71,0,33947,1183,1038,254,490,212,38,44,1038,283,755,2642,1995,199,0,244,0,1995,199,0,244,0,44,7,17600,29.867972742759797,27.60593220338983,20.823863636363637,-11904746.625,89.60270498732037,6.001690617075233,24.470134874759154,308.6614173228346,72.73603082851638,27.26396917148362,75.51097653292959,24.4890234670704,2010
132,"Census Tract 177, Providence County, Rhode Island",,1869,252,,148,,123,,80,,112,,73,,62,,1756,0,91,57273,1921,1488,39,487,666,252,44,1488,988,500,3808,3281,198,0,175,144,3425,342,0,175,0,44,7,17700,,,,,91.41072358146799,0.0,2.620967741935484,3715.3846153846152,33.60215053763441,66.39784946236558,86.16071428571429,13.839285714285715,2010
133,"Census Tract 178, Providence County, Rhode Island",,845,81,,62,,63,,31,,118,,19,,21,,827,0,18,45595,850,922,127,374,331,69,21,922,350,572,2513,2140,91,0,106,5,2145,96,0,106,0,44,7,17800,,,,,97.29411764705883,0.0,13.774403470715836,625.9842519685039,62.039045553145336,37.960954446854664,85.15718265021887,14.842817349781138,2010
134,"Census Tract 179, Providence County, Rhode Island",,1110,109,,133,,122,,43,,70,,48,,0,,1047,21,32,30204,1118,1292,271,522,432,9,58,1292,270,1022,3104,2593,58,28,25,243,2827,249,62,34,0,44,7,17900,,,,,93.64937388193202,1.8783542039355994,20.975232198142415,376.75276752767525,79.10216718266254,20.897832817337463,83.53737113402062,16.462628865979383,2010
135,"Census Tract 180, Providence County, Rhode Island",,847,186,,113,,116,,25,,58,,12,,8,,736,10,6,15467,847,1454,589,563,99,73,130,1454,165,1289,2566,2041,91,22,292,74,2115,159,28,292,0,44,7,18000,,,,,86.89492325855961,1.1806375442739079,40.508940852819805,146.8590831918506,88.65199449793673,11.348005502063273,79.54014029618082,20.459859703819173,2010
136,"Census Tract 181, Providence County, Rhode Island",,1189,208,,113,,61,,55,,87,,11,,45,,1089,26,13,38750,1220,1039,133,439,295,94,78,1039,250,789,2627,2273,202,0,75,0,2273,202,0,75,0,44,7,18100,,,,,89.26229508196721,2.1311475409836063,12.800769971126083,681.203007518797,75.93840230991337,24.06159769008662,86.52455272173583,13.47544727826418,2010
137,"Census Tract 182, Providence County, Rhode Island",,1213,40,,267,,201,,20,,33,,11,,0,,1137,31,0,45559,1254,1025,35,590,290,74,36,1025,380,645,2468,1877,116,0,282,47,1924,116,11,318,0,44,7,18200,,,,,90.66985645933015,2.472089314194577,3.414634146341464,2828.5714285714284,62.926829268292686,37.073170731707314,76.05348460291734,23.946515397082656,2010
138,"Census Tract 183, Providence County, Rhode Island",,490,17,,111,,66,,30,,31,,30,,0,,427,0,25,21522,490,632,157,340,89,36,10,632,67,565,1537,1282,84,0,78,0,1282,84,0,78,0,44,7,18300,,,,,87.14285714285714,0.0,24.841772151898734,302.54777070063693,89.39873417721519,10.601265822784809,83.409238776838,16.590761223162005,2010
